gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	percent_PS19	percent_WT	percent_difference
Grin2b	0.908497383214935	1.30415559022584	1.07863018223609	1.20908501514599	0.226630185537982	0.999915415497498	0.666666666666667	0.444444444444444	0.222222222222222
Atf7ip	83.7194982312881	-0.224208133855867	0.110567887067565	-2.02778708902033	0.0425819826310692	0.999915415497498	1	1	0
Plbd1	0	NA	NA	NA	NA	NA	0	0	0
Gucy2c	0	NA	NA	NA	NA	NA	0	0	0
H4c16	0.0516648680547932	0.0675864863759314	3.12174019685505	0.021650259827522	0.982726941367717	0.999915415497498	0.111111111111111	0	0.111111111111111
H2aj	0.989047029676145	-0.656502510295685	1.04422113783198	-0.628700652103938	0.529545051126941	0.999915415497498	0.555555555555556	0.555555555555556	0
Wbp11	4.50747349275114	0.033001360337276	0.504951063478588	0.0653555616061701	0.947890905095212	0.999915415497498	0.777777777777778	1	0.222222222222222
BC049715	0.103172879018506	0.0918656576197808	3.12150471147151	0.0294299275865819	0.976521704374763	0.999915415497498	0.222222222222222	0.111111111111111	0.111111111111111
Smco3	0.188199093451782	-1.00764203528441	3.12155410986088	-0.322801399502032	0.746845653052932	0.999915415497498	0	0.222222222222222	0.222222222222222
Art4	0	NA	NA	NA	NA	NA	0	0	0
Mgp	0.14831553718878	0.11932078799354	3.11808541996428	0.0382673249518953	0.969474542605812	0.999915415497498	0.111111111111111	0.111111111111111	0
Erp27	0	NA	NA	NA	NA	NA	0	0	0
Arhgdib	0	NA	NA	NA	NA	NA	0	0	0
Pde6h	0.0380889002351725	-0.609140260718257	3.12168357587997	-0.195131968347095	0.845289636464252	0.999915415497498	0	0.111111111111111	0.111111111111111
Rerg	8.18893459519302	-0.202134109801497	0.444065232778034	-0.455190127218389	0.648972462595838	0.999915415497498	1	1	0
Ptpro	73.4846302538745	-0.0709691176747804	0.120903043832371	-0.586991984860013	0.557209089785178	0.999915415497498	1	1	0
Eps8	94.1373897197454	-0.0231562144280417	0.102847874452834	-0.225150150659274	0.821862467795555	0.999915415497498	1	1	0
Strap	3.66403662340448	0.0219650876504921	0.538888077485392	0.0407600178370759	0.967487213995863	0.999915415497498	1	1	0
Dera	4.74036071624375	-0.851175192335221	0.420179941859109	-2.02573970706253	0.0427914653851456	0.999915415497498	1	1	0
Slc15a5	0.0313401641030588	-0.607052839996522	3.12170017424695	-0.194462250091959	0.845813951533972	0.999915415497498	0	0.111111111111111	0.111111111111111
Mgst1	0.0551133184768035	0.13283940224179	3.12109718904707	0.042561764083466	0.966050875694314	0.999915415497498	0.111111111111111	0	0.111111111111111
Lmo3	14.9607332173321	-0.0491892864534705	0.514397060314645	-0.0956251313399468	0.923818304739179	0.999915415497498	1	1	0
Igbp1b	0	NA	NA	NA	NA	NA	0	0	0
Rergl	0	NA	NA	NA	NA	NA	0	0	0
Pik3c2g	0.0754328203241253	-0.350868546884606	3.12157979661971	-0.112400953922291	0.910505499001223	0.999915415497498	0.111111111111111	0.111111111111111	0
Plcz1	0	NA	NA	NA	NA	NA	0	0	0
Plekha5	62.3821042713631	0.068542316625449	0.191982321933793	0.357024104797975	0.721073760335909	0.999915415497498	1	1	0
Aebp2	32.5280730857268	-0.10564747515942	0.197484100598855	-0.534966991464387	0.592672682620982	0.999915415497498	1	1	0
Pde3a	50.9942124850534	0.218059702480442	0.173091557277099	1.25979398366238	0.207743690701689	0.999915415497498	1	1	0
Slco1c1	1.91480191967282	-1.2361266142844	0.854775861797181	-1.44614122781312	0.148137594144173	0.999915415497498	0.555555555555556	0.777777777777778	0.222222222222222
Slco1b2	0.0551133184768035	0.13283940224179	3.12109718904707	0.042561764083466	0.966050875694314	0.999915415497498	0.111111111111111	0	0.111111111111111
Gm5724	0.051228571486155	-0.743012065756997	3.12174019685505	-0.238012140313769	0.811871678141524	0.999915415497498	0	0.111111111111111	0.111111111111111
Slco1a4	0.293098398311734	0.463324371633279	2.60054629117877	0.178164246952614	0.858593987256271	0.999915415497498	0.222222222222222	0.111111111111111	0.111111111111111
Slco1a6	0.0313401641030588	-0.607052839996522	3.12170017424695	-0.194462250091959	0.845813951533972	0.999915415497498	0	0.111111111111111	0.111111111111111
Slco1a5	0.211392028269647	0.341321345512924	2.32008451954231	0.147115910061871	0.883040532103499	0.999915415497498	0.333333333333333	0.111111111111111	0.222222222222222
Pyroxd1	5.71186899675954	-0.230601229280821	0.383347414335104	-0.601546327580654	0.547476165044537	0.999915415497498	1	1	0
Recql	5.50053885541978	-0.360911548474998	0.428059471196868	-0.843134126820925	0.39915343439808	0.999915415497498	1	1	0
Golt1b	2.39796068876644	-1.19381712569584	0.742708277213956	-1.60738362870289	0.10797023913105	0.999915415497498	0.666666666666667	0.777777777777778	0.111111111111111
Spx	0.592738781195379	-1.94071264039482	1.34000509605594	-1.44828750734378	0.147536660021386	0.999915415497498	0.222222222222222	0.555555555555556	0.333333333333333
Gys2	0.146511740297055	0.224440706547119	3.12034390530238	0.0719281955318221	0.942659051369221	0.999915415497498	0.222222222222222	0	0.222222222222222
Ldhb	4.92443731431104	-0.523094611211746	0.549562246529806	-0.951838694369584	0.341178794730453	0.999915415497498	0.888888888888889	1	0.111111111111111
Kcnj8	0.0516648680547932	0.0675864863759314	3.12174019685505	0.021650259827522	0.982726941367717	0.999915415497498	0.111111111111111	0	0.111111111111111
Abcc9	0.0802972977006304	-0.328064188005184	3.12174019685505	-0.105090163600317	0.916304264393717	0.999915415497498	0.111111111111111	0.111111111111111	0
Cmas	8.04522830534695	0.0766815103788309	0.382027345012703	0.200722569679616	0.840915510814014	0.999915415497498	1	0.888888888888889	0.111111111111111
Sult6b2	0.143303110533437	-0.460753938051659	3.09290094345958	-0.148971449934727	0.8815761612016	0.999915415497498	0.111111111111111	0.222222222222222	0.111111111111111
St8sia1	30.6860232778585	-0.0362776846710444	0.159443738046776	-0.227526556486035	0.820014321584954	0.999915415497498	1	1	0
C2cd5	50.6521088073078	-0.0918371001766742	0.212022890656574	-0.433147099788524	0.664907907269349	0.999915415497498	1	1	0
Etnk1	54.0673724801073	-0.15137408869523	0.173815374787121	-0.870890097499281	0.383814164195129	0.999915415497498	1	1	0
Sox5	576.590548371639	-0.0363420494676615	0.0513550594367536	-0.707662494528286	0.479154873593988	0.999915415497498	1	1	0
Bcat1	32.3201339550705	0.0805899923209236	0.167627581878805	0.48076808970012	0.630681332007646	0.999915415497498	1	1	0
Irag2	0	NA	NA	NA	NA	NA	0	0	0
Casc1	0.444549139105947	-0.651674163717243	1.73617630676725	-0.375350222887592	0.707400019433503	0.999915415497498	0.222222222222222	0.333333333333333	0.111111111111111
Etfrf1	1.93570517799325	0.821098992602938	0.744325092708498	1.10314565590563	0.269963916688346	0.999915415497498	0.888888888888889	0.777777777777778	0.111111111111111
Kras	27.2084936381343	0.107012300642235	0.201128305077934	0.53205987392361	0.594684527514318	0.999915415497498	1	1	0
Lmntd1	2.46803843460277	0.794656476293125	0.723350566679554	1.09857724995073	0.271952505406008	0.999915415497498	0.777777777777778	0.666666666666667	0.111111111111111
Tuba3b	0	NA	NA	NA	NA	NA	0	0	0
Rassf8	20.9247786101228	0.0678918474340977	0.196431663985608	0.345625781793876	0.729623967684181	0.999915415497498	1	1	0
Bhlhe41	4.94780320442162	-0.0816579519536721	0.56527406941048	-0.144457275457253	0.885139391763635	0.999915415497498	0.888888888888889	0.888888888888889	0
Sspn	4.64139199386333	0.557552092789168	0.459290750403812	1.21394147889755	0.224770072083104	0.999915415497498	1	1	0
