gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Magi3	0.0153803492694224	0.498902460709583	1	1	1	0
Gba2	0.0154108409745622	0.0878771972752617	1	1	0.333	0.667
Nrbp1	0.015420874109501	0.337218578597452	1	1	1	0
Ints2	0.0154324474978409	0.390879447361405	1	1	1	0
Rnf166	0.0154465264614814	-0.0107366762404759	1	0.8	0.333	0.467
Retreg2	0.0155397408511227	-0.0412164858094328	1	1	0	1
R3hdm1	0.015592755170431	0.478193790948473	1	1	1	0
Adamts9	0.0156522728913198	-0.715944085367175	1	1	1	0
Rtn1	0.0156538436269461	0.391357984156888	1	1	1	0
Meak7	0.0156978323394246	-1.08014912528811	1	0	1	1
Mapk1	0.0157901213687944	0.368022995560129	1	1	1	0
Megf11	0.0159866975182791	-0.22450313089957	1	1	1	0
Gm14327	0.0161024817304885	-0.175749843957471	1	1	0	1
Myo9a	0.0161083948706263	0.414345693365195	1	1	1	0
Shank2	0.0161097493658369	0.115510013145996	1	0.8	0.333	0.467
Rnf165	0.0163500704522634	-0.0265549790055046	1	1	0.333	0.667
Ndufa10	0.0163592261660308	0.191769196543049	1	1	0.333	0.667
Cacybp	0.0164775440516275	-0.210774687225726	1	1	0	1
Ppm1b	0.0165261552560361	-0.670950057277894	1	1	1	0
Cpt1c	0.0166445665993963	0.486785705525103	1	1	1	0
Bcas2	0.0168686560076791	0.182823106593506	1	1	0.667	0.333
Sntg1	0.0168725857920554	-0.128851405855023	1	1	1	0
Usp10	0.0170105980238117	0.341596799611942	1	1	1	0
Slitrk1	0.0170144370206954	0.568722473423244	1	1	0.667	0.333
Cap1	0.0171141923821364	0.233081381719311	1	1	0.667	0.333
Kctd4	0.0171448494027535	0.356346843658213	1	1	1	0
Eid2b	0.0173884589726114	-0.0981514921732758	1	0.8	0	0.8
Mdga1	0.0175394244547865	0.204205080749503	1	1	0.333	0.667
Plekha6	0.0176325289759621	0.57782892037167	1	1	1	0
Iglon5	0.0176395920885181	0.0663351377085342	1	0.8	0.333	0.467
Pola1	0.0182106893664391	-0.45228405139515	1	1	1	0
Slc25a36	0.0182153970788537	0.447389528698643	1	1	1	0
Fyttd1	0.0182674621450768	0.40346207166571	1	1	1	0
Gm49336	0.0185981270036763	0.296781004064337	1	1	0.667	0.333
Zfp781	0.0187327053740515	-0.21735181869654	1	1	0	1
Rgma	0.0188159353619116	-0.778243882434991	1	1	1	0
Pclo	0.0188272242164695	0.436166464022706	1	1	1	0
Chrm3	0.0189910259896922	0.0499382322894752	1	0.8	0.333	0.467
Por	0.0191160747260674	-1.02229431733289	1	1	1	0
Lonrf2	0.0191773093681452	0.42567804964804	1	1	1	0
Scand1	0.0193133312689777	-1.21372510922328	1	0.6	0.667	0.0670000000000001
Styx	0.0194011837949372	0.394439945519555	1	1	1	0
Adam23	0.0194779269041503	0.380499580476125	1	1	1	0
Dmxl1	0.0194931695471302	0.402505498909234	1	1	1	0
Degs1	0.0196534556865882	0.12667175816402	1	1	0.667	0.333
Dixdc1	0.019683948336503	0.189533624333946	1	1	0.667	0.333
Atp5mpl	0.0198134120041867	-1.11399096816409	1	0.6	1	0.4
Taf11	0.0198197890089799	-0.0105077046588573	1	1	0.333	0.667
Strada	0.0198621637205403	0.541866815442792	1	1	1	0
C1galt1c1	0.0198974509514772	-0.193045096134358	1	0.8	0	0.8
Pmepa1	0.0199170659908128	0.256513425344214	1	1	1	0
Dlg3	0.0200930206930288	0.38260568029705	1	1	1	0
Ypel1	0.0201002787347521	0.161841760683222	1	1	1	0
Ap3s2	0.0201751967428019	-0.891912314139918	1	1	1	0
Gpr158	0.0201996814390477	0.439942127467466	1	1	1	0
Bbs5	0.020203440824242	-0.203580239738289	1	1	0	1
Afg3l2	0.0202397031867928	0.318045063600386	1	1	1	0
Zfp2	0.0203896354631506	0.322776386359767	1	1	0.667	0.333
Dlgap2	0.0205592992027107	-1.25920855923858	1	0.4	1	0.6
Pex11b	0.0206589575792329	-0.225456351373684	1	1	0	1
Frmd3	0.0207080771993198	0.547407494548546	1	1	1	0
Rev1	0.0208575602922043	0.346847012885261	1	1	1	0
Plp1	0.0209218764571511	-0.574031365934792	1	1	1	0
Ccdc88c	0.021030267583948	0.334210234894623	1	1	1	0
Phlpp1	0.021187949777858	-0.230693714309612	1	1	1	0
Maco1	0.0212269937834092	0.499570000898129	1	1	1	0
Ibtk	0.0212992260787791	-0.833446407570981	1	1	1	0
Zranb1	0.0213446066029873	0.402138827273957	1	1	1	0
Rnps1	0.0213971238218492	0.292583798086741	1	1	0.667	0.333
Nap1l1	0.0216801243930564	0.292792695110329	1	1	0.667	0.333
Elob	0.0217130987904764	-1.24101163802723	1	0.8	0.667	0.133
Gmfb	0.0217594490301953	0.246255348727878	1	1	1	0
Plppr4	0.0218110962397189	-0.144228566279755	1	0.8	0	0.8
Pdxk	0.0220245045747477	-0.185633277502198	1	1	0	1
Cep43	0.0221035644346724	0.131346859467872	1	1	0.667	0.333
Ssr3	0.0221845333994573	0.23518211448	1	1	1	0
Sfi1	0.0222943925981784	0.339319553526923	1	1	1	0
Cnot6l	0.0223422486611072	0.529377796902643	1	1	1	0
Patj	0.0226626221191456	0.0765784806052343	1	1	0.333	0.667
Fndc3a	0.0227457010868985	0.360520006354183	1	1	1	0
Nfic	0.0227710817283602	0.216236896364945	1	1	0.667	0.333
Adora1	0.0228367574822143	-0.727140784349311	1	1	1	0
Ppp1r11	0.0228890956398131	-0.042793276339141	1	1	0.333	0.667
Otub2	0.022942460967895	-0.182835669225171	1	0.8	0	0.8
Ntm	0.0229764735590744	-0.10972170554572	1	1	1	0
Ube2d3	0.0229991827016399	0.450867690624187	1	1	1	0
Crem	0.0229999860770595	0.217266011120219	1	1	1	0
Fign	0.0232022795044569	-0.30299656735368	1	1	1	0
Mag	0.0233951097866138	-1.08259060262945	1	1	1	0
Golga4	0.0235541894793881	-0.496917245131798	1	1	1	0
Gapdh	0.0236121499455856	-1.14949934811488	1	0.6	0.667	0.0670000000000001
Zfp369	0.0236384322800299	-0.67121025317478	1	1	1	0
Rasal2	0.0236494011653369	0.435843649149227	1	1	1	0
Bpnt2	0.0237286314539426	0.326254889019234	1	1	1	0
Clu	0.0238382878099905	-1.13051240007855	1	1	1	0
Septin3	0.0240390059633045	0.103291366092119	1	1	0.333	0.667
Cdh19	0.0241463880629193	-0.391603994518325	1	1	1	0
Nsf	0.0241480674151942	0.670209751255069	1	1	1	0
Ptprt	0.0242107124690375	-0.162990143806524	1	1	1	0
Fli1	0.0245291164963194	-0.989613902630643	1	0.8	1	0.2
Sema5a	0.0245958018823394	-0.354617778448757	1	1	1	0
Atg4d	0.0247753361146315	0.173466154119831	1	1	1	0
Ppp1r2	0.0247814204716313	0.298447797735416	1	1	1	0
Zdhhc13	0.0247871065694635	0.243405039046132	1	1	1	0
Setd4	0.0248318630937232	-0.177199370702662	1	0.8	0	0.8
Creld1	0.0248422651038016	-0.164021367073331	1	0.8	0	0.8
Epha5	0.0248727551456674	0.300322683713284	1	1	1	0
Mertk	0.0249468215610882	-0.536543951308693	1	1	1	0
Zbtb11	0.0249871562880486	0.340734500555902	1	1	1	0
Thoc2l	0.0250076200147352	0.368983746600503	1	1	1	0
Boc	0.0250553696225912	-0.991348649543195	1	0.8	1	0.2
Abcg1	0.0251609215932917	0.448895086574884	1	1	1	0
Tacc1	0.025209532474966	-1.06833048445678	1	1	1	0
Gm7072	0.0252814970577654	0.158243792504964	1	1	0.667	0.333
Slc6a9	0.0254169502186756	0.258329802769959	1	1	1	0
Acsl3	0.0254243709129016	-0.621243445395412	1	1	1	0
Rps26	0.0254298667230116	-1.14981113299531	1	0.8	0.667	0.133
Zbtb41	0.0254464604241042	0.195208658026265	1	1	0.667	0.333
Atrnl1	0.0255914689715936	0.546803728352227	1	1	1	0
Add3	0.0256211847256077	-0.624259696133596	1	1	1	0
Mfsd13a	0.0258852295410697	0.0119217099298616	1	1	0.667	0.333
Adipor2	0.0260102049824992	-0.897599976487204	1	1	1	0
Trappc9	0.0261813174229227	-0.560355799011106	1	1	1	0
