gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Atp9b	0.200568095298182	-0.0257103495642359	1	0.8	1	0.2
Nos1ap	0.200795411646719	1.44064616492651	1	0.8	0.333	0.467
Bcl9	0.201369134626238	-1.84039844223536	1	0.4	1	0.6
Gnpat	0.201672071670271	-3.04497225661196	1	0	1	1
Ctps2	0.201789382152417	-1.2774354407136	1	0.6	1	0.4
Tln2	0.202536314539663	-1.11549451795289	1	0.8	0.667	0.133
Ash1l	0.202558589303108	-0.875474484834013	1	1	1	0
Msl1	0.202664187358849	-1.82190976772609	1	0.6	1	0.4
Hdac9	0.203167790491116	1.0663701392847	1	1	1	0
Mapk1	0.204816579243619	1.72902235250513	1	0.6	0.333	0.267
Pdpk1	0.205834969078509	-1.74437832962496	1	0.6	1	0.4
Tg	0.206356652975448	-1.32087710884018	1	0.6	0.667	0.0670000000000001
Hk2	0.206756127089009	0.923583864263083	1	0.8	1	0.2
Nploc4	0.206794504432283	2.24238234774331	1	0.6	0	0.6
Nrp2	0.20701867331853	2.23512318384688	1	0.6	0	0.6
Usp48	0.207457758477143	-2.27475466505005	1	0.4	1	0.6
Efcab14	0.20749960263197	-0.725996549291754	1	0.8	1	0.2
Srpk2	0.207640926773595	-1.69827639794504	1	0.6	0.667	0.0670000000000001
Nek9	0.207840880681919	-2.17655840055565	1	0.4	0.667	0.267
Togaram1	0.208930366196315	-1.72176627509283	1	0.4	0.667	0.267
Ubash3b	0.208952311637629	0.47312558362223	1	1	1	0
Arhgap22	0.209180613370135	0.782984825804756	1	1	1	0
Rapgef1	0.209220354450932	0.670153017585173	1	1	0.667	0.333
Fndc3a	0.20932280134458	-0.504400006578066	1	1	1	0
Hspa8	0.209938713418318	1.82180045839999	1	0.6	0	0.6
Ywhaq	0.210351930857313	1.21671837600212	1	0.8	0.333	0.467
Dnajb11	0.210576146949632	-3.04183717975447	1	0	0.667	0.667
Sfswap	0.210650674657248	1.52569169808967	1	0.8	0.333	0.467
Lyn	0.210669572904711	-0.327699058864273	1	1	1	0
Tbc1d4	0.211215892959034	1.26432851608956	1	1	1	0
Pbrm1	0.211659672283218	1.51413005563833	1	1	1	0
Rprd2	0.211714437594776	-2.37042469165839	1	0.2	0.667	0.467
Hps5	0.212070455082962	2.39828487846435	1	1	0.333	0.667
Lima1	0.212161436165385	-1.43490102864433	1	0.6	1	0.4
St3gal6	0.212561219633881	-0.452427233004892	1	1	1	0
Washc3	0.21309089410718	2.05878230520863	1	1	0.333	0.667
Slf2	0.213105788308492	-1.6170976617287	1	0.6	0.667	0.0670000000000001
Prickle1	0.213253875156296	1.79267029774469	1	0.8	0	0.8
Acvr1	0.213311254615383	-0.743243607542685	1	0.8	0.667	0.133
Rab31	0.214061975953503	1.07621599307903	1	1	1	0
Hoga1	0.215041805456171	1.90153826167708	1	0.6	0	0.6
Retreg1	0.215576731310766	-0.802255693421918	1	1	1	0
Laptm4a	0.216527090759491	-1.79711826942872	1	0.6	0.667	0.0670000000000001
Cdk13	0.216836703277362	1.1516687256844	1	1	1	0
Trpm2	0.217476488191385	1.80937215277177	1	0.6	0	0.6
Zfp638	0.217767978443245	0.903037637757469	1	0.8	1	0.2
Map3k20	0.218192797636874	1.73900216533356	1	0.8	0	0.8
Sass6	0.218192797636874	1.73900216533356	1	0.8	0	0.8
Gnb2	0.218628660683525	1.93230070206153	1	0.6	0	0.6
Mfhas1	0.218649589538673	1.11923224439858	1	0.6	0.667	0.0670000000000001
Tcf7l2	0.218727379922095	1.04171894948598	1	0.8	1	0.2
Pitpnc1	0.218866573736637	0.58210418378318	1	1	1	0
Lpin2	0.219688300297063	0.55910393121278	1	0.8	0.667	0.133
Lars	0.220202872856844	-1.79923078918969	1	0.6	1	0.4
Ppfia4	0.220277844717623	-2.79181049219927	1	0.2	0.667	0.467
Cmpk1	0.220356811926198	-1.35997618976814	1	0.4	0.667	0.267
Peds1	0.220428693100944	-2.15868240170486	1	0.4	1	0.6
Hexa	0.220768689577796	1.18516927999921	1	0.8	0.667	0.133
Eif4e2	0.220814015150077	1.77086464141056	1	0.6	0	0.6
