gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Ccnc	0.01219365179832	-0.908088557269505	1	1	1	0
Ldb3	0.0122191110213173	-0.645143357603536	1	1	1	0
Elof1	0.0122683113252448	-1.17051804834762	1	0.4	1	0.6
Tab3	0.0123413035635115	0.193876515652019	1	1	0.333	0.667
Ndufc2	0.0124149664293261	-1.31186333540407	1	0.4	0.667	0.267
Arl6	0.0124311438526825	0.308607802797507	1	1	0.333	0.667
Ndufa2	0.0124362136051123	-1.18958925321943	1	0.6	0.667	0.0670000000000001
Nrg1	0.012497418748039	-1.28062234489565	1	0.8	0.667	0.133
Ylpm1	0.0126499362526112	0.631898002494882	1	1	1	0
Cdh2	0.0127776339832101	1.41871253862116	1	1	0.667	0.333
Rnf214	0.0128013384454958	0.528890880683075	1	1	1	0
Hapln2	0.0128214043114037	-0.322880725763212	1	1	1	0
Ppp4r3a	0.0128374126271623	0.743902811542874	1	1	1	0
Adipor2	0.0128463778224815	-0.446316281715275	1	1	1	0
Smcr8	0.0130760056811972	-1.15449419362553	1	0.8	1	0.2
Ccdc28b	0.0132300992640808	-1.19411594175585	1	0.8	1	0.2
Man1b1	0.0133896982566266	-1.05309005218799	1	1	1	0
Ttc14	0.0138141209540088	0.559516687398389	1	1	1	0
Pde4dip	0.0139274780025532	0.555207371020127	1	1	1	0
Fam222b	0.0139620308195073	0.600702503747661	1	1	1	0
Aimp2	0.0139938102109368	-1.3278301309793	1	0.6	1	0.4
Prickle2	0.0140153655843934	-0.168172345987643	1	1	1	0
Tmem163	0.0140533854166093	-0.513559254152483	1	1	1	0
Lman1	0.0140685214545139	-1.33297267613293	1	0.8	1	0.2
Crebzf	0.0140755398377593	0.839918755947856	1	1	0.667	0.333
Rpsa	0.0140784587668905	-1.31168501248347	1	0.8	1	0.2
Arhgef18	0.0141194238075685	0.236821889082849	1	1	0.667	0.333
Edc3	0.0141408286583608	0.470244624731603	1	1	1	0
Apbb1	0.0141565124465854	-0.751313514356552	1	1	1	0
Il1rap	0.0141774265877114	-0.292052201911973	1	1	1	0
Zkscan3	0.0142813235093194	-0.921253306695912	1	1	1	0
Zdhhc12	0.0144084145744696	-1.1985378643499	1	0.2	1	0.8
Tmem208	0.0147009839253902	0.268391066704225	1	1	0.667	0.333
Vps13c	0.0147238331616799	0.582330289234993	1	1	1	0
Mrpl2	0.0149114266952625	-1.05202825100782	1	0.8	1	0.2
Zfp651	0.0149726074375478	-1.21281280383306	1	0.4	1	0.6
Armc8	0.0151594101458063	0.527895114892091	1	1	1	0
Aldh4a1	0.0151995365439474	-0.0615020479475428	1	1	0	1
Ctnna3	0.0152627206354401	-0.205873168174838	1	1	1	0
Map7	0.015279953168272	-0.186131997258015	1	1	1	0
Ifnar1	0.0153609038810657	0.0664898121454451	1	1	0	1
Mfsd6	0.0154716661659752	-0.500022935552242	1	1	1	0
Npepl1	0.015497249535865	-1.04293165245335	1	1	1	0
Ago1	0.0155725987576205	0.745485258006118	1	1	0.667	0.333
Marchf7	0.0157252640066177	0.665206373603647	1	1	1	0
Hdac9	0.0157323440845537	0.590181562368813	1	1	0.667	0.333
Hibch	0.015756638606284	0.583168471026696	1	1	0.667	0.333
Slc27a4	0.0158101552574344	0.167292863977466	1	1	0.333	0.667
Atp5mpl	0.0158368880802381	-1.69666923281999	1	0.2	1	0.8
Znrf3	0.0159611578753271	0.774990700229271	1	1	1	0
Alk	0.0159740081777176	0.345688616534803	1	1	0.667	0.333
D16Ertd472e	0.0160622282107438	-0.451435784368263	1	1	1	0
Ap1ar	0.0161287692431327	-0.0798958036707655	1	1	0	1
Rnf138	0.0161365950933294	0.441070476955973	1	1	0.667	0.333
Vps13b	0.0161849109245223	0.405493008123641	1	1	1	0
Nr2c2	0.0163148018204049	-0.551832859491331	1	1	1	0
Ddhd1	0.0163445003416514	0.60867913179203	1	1	1	0
Ier3ip1	0.0163734799783517	-1.15080691987371	1	1	1	0
Nup107	0.0163832391504819	0.368010022737858	1	1	0.333	0.667
Rgp1	0.0164002785003767	-1.19571147034129	1	0.8	1	0.2
Tnrc18	0.0164259200541585	0.486778870636237	1	1	0.667	0.333
Osbpl9	0.0164918530568164	0.491675941862451	1	1	1	0
Dhx35	0.0164946052215028	0.0209655206759811	1	1	0	1
Ubr5	0.0165463148788474	0.537542460925309	1	1	1	0
Cpsf6	0.0165734656404333	0.664712552049806	1	1	1	0
Micu3	0.0166835343512071	0.756261877511349	1	1	1	0
Med20	0.0166869057805858	0.463339923852142	1	1	0.667	0.333
Gpr146	0.0167421507601281	-1.15049945922983	1	0.4	1	0.6
Tspyl2	0.0168294686928573	-1.19934466507635	1	0.6	1	0.4
Atg12	0.0169171622795729	0.265658365626172	1	1	0.333	0.667
Sgcb	0.0170398805858449	0.209050511272119	1	1	1	0
Plcl1	0.0170807599320305	-0.161749842364696	1	1	1	0
Kdm2b	0.0172106201599719	-0.872656780921931	1	1	1	0
Chm	0.01725427240489	0.59348698490685	1	1	1	0
Chd4	0.0172875927684391	0.595468624528701	1	1	1	0
Nipbl	0.0172956427704389	-0.347561414270838	1	1	1	0
Fubp1	0.0173197762980272	0.66632854855007	1	1	1	0
Dgkb	0.0173546735853583	-1.31013078043955	1	0.4	1	0.6
Tra2a	0.0174420790551926	0.43301410356624	1	1	1	0
Ndufa13	0.0175480319385714	-1.10775773821732	1	0.2	0.667	0.467
Eif4h	0.0176147805842605	-0.708637923268088	1	1	1	0
Sfpq	0.0176417758661601	0.512367438041406	1	1	1	0
Rpl7	0.0177690482278322	-1.1432617349305	1	0.6	1	0.4
Anapc7	0.0178061188502111	0.0146063537383896	1	0.8	0	0.8
Btbd10	0.0179377343793875	0.586977840533928	1	1	0.667	0.333
Tmem147	0.0179462188453604	-1.08260896864823	1	0.4	1	0.6
Fam120b	0.0180094007892125	0.724668661780164	1	1	0.667	0.333
Usp34	0.0180899666350434	0.536033507270669	1	1	1	0
Zbtb40	0.0182122387602877	0.189686291051329	1	1	0.333	0.667
Zc3h15	0.0182743753526137	-0.986060278124747	1	1	1	0
Mecp2	0.0182804215943092	-0.477101200100141	1	1	1	0
Tmem276	0.0182871302742459	-1.13039415507188	1	0.6	1	0.4
Polh	0.0182915130199766	0.218319325024625	1	1	0.667	0.333
Tubb4a	0.018367773354962	-0.298051291196664	1	1	1	0
Map7d2	0.0183837724370304	-1.15858880348861	1	0.4	0.667	0.267
Pcsk1n	0.0185248132056441	-1.48207788392758	1	0.2	0.667	0.467
Cd81	0.0186271183427293	-0.619562044274701	1	1	1	0
Atp5d	0.0186664417347068	-1.07186647010731	1	0.2	1	0.8
Dgkd	0.0186803651909859	0.563137493851712	1	1	1	0
Osgepl1	0.0188855397417625	0.263184961778434	1	1	0.333	0.667
Prpf40a	0.0189706597248678	0.51704652600067	1	1	1	0
Cdk13	0.0190182702017121	0.440416342926678	1	1	1	0
Dcaf8	0.019071016021084	-0.588772528959927	1	1	1	0
Wac	0.0190717492855246	0.521108972207416	1	1	1	0
Pomgnt1	0.0190807564193478	-1.35708660479344	1	1	1	0
Fbxl17	0.0190853094058489	0.423397236684238	1	1	1	0
Hdgfl2	0.0191074049397925	-0.915678834574922	1	1	1	0
Cog8	0.0191569997603422	0.150296243283212	1	1	0.333	0.667
