gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Nufip2	0.123747066152562	-1.13779856672131	1	0.833	1	0.167
Ece1	0.123992686793311	-1.34550855946877	1	1	1	0
Brd1	0.124081749971664	-1.5872061370721	1	0.833	1	0.167
Ncln	0.124285052719387	-2.15608105690716	1	0	0.5	0.5
Colgalt2	0.124374789902464	-0.541990133730849	1	1	0.75	0.25
Supt5	0.124813224395761	-1.38030715796535	1	0.667	0.75	0.083
Fam135a	0.124998213874317	-0.990861925128191	1	0.833	1	0.167
Cers4	0.125014831697392	-0.726700943795149	1	0.833	0.75	0.083
Tmed5	0.125089558422499	1.2062468637643	1	0.833	0.5	0.333
Prkg1	0.125368789563687	0.359110778199613	1	1	1	0
Luc7l	0.125623344187524	1.69341417730987	1	1	0.25	0.75
Zfp655	0.125921246797123	1.69504864757709	1	0.833	0.25	0.583
Ubc	0.126033284684627	-1.22263139138679	1	0.667	0.75	0.083
Tm9sf3	0.126262844134869	-0.68827124785575	1	0.833	0.75	0.083
Rps14	0.126406371296576	1.20287513683307	1	1	0.75	0.25
Cd164	0.126947625182039	-2.00369861997516	1	0	0.75	0.75
