gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Stk32a	0.30421625894729	-1.79735378774758	3.09518309240604	-0.580693850440493	0.561446807067187	0.999998966800745
Dpysl3	0.133534005225353	-0.613675625528321	3.09781525212818	-0.198099491280744	0.842967222845598	0.999998966800745
Eif3j2	0.0198833389472679	-0.354221057378851	3.10876391042585	-0.113942733377372	0.909283189801727	0.999998966800745
Dcp2	1.78320033915838	-0.319979307517676	0.690851490628459	-0.463166558744188	0.643244984481278	0.999998966800745
Mcc	28.9854710379866	-0.0748388537529077	0.181196036638968	-0.413026990772562	0.679586838834296	0.999998966800745
Ythdc2	0.78192264765429	-0.888254175133002	1.01239498770007	-0.87737907232326	0.380280776304545	0.999998966800745
Kcnn2	0.014483588158026	-0.906751281065015	3.10958565354182	-0.291598747258248	0.770593433371411	0.999998966800745
Trim36	0.0146112580809394	-0.493684592751788	3.1099147078593	-0.158745380220287	0.873869483234778	0.999998966800745
Pggt1b	4.50002902871883	0.484382053504792	0.371539701760595	1.30371546084975	0.19233061594404	0.999998966800745
Ccdc112	0.0546639275904382	-0.872048491009248	3.10547895769291	-0.280809660245485	0.778856393834032	0.999998966800745
Fem1c	1.90338938745698	0.173389045526926	0.74174975258304	0.233756795904714	0.81517379222476	0.999998966800745
Tmed7	0.347278251308293	-0.845585965652587	2.07541936688167	-0.407428965512202	0.683692956469603	0.999998966800745
Eif1a	0.454593119346054	-0.377971606238813	1.30731050051418	-0.289121525521406	0.772488381705109	0.999998966800745
Atg12	1.00502616544109	0.867488142411068	0.893989799389145	0.970355750148172	0.331869197174222	0.999998966800745
Ap3s1	4.76380557295142	0.179703255951243	0.519125811362066	0.346165133803968	0.729218615921278	0.999998966800745
Lvrn	0.0393198831873643	-1.20282638710675	3.10775850857398	-0.387039850036054	0.6987267064929	0.999998966800745
Commd10	2.51796161285723	-1.33792002827305	0.62605910340589	-2.13705067300275	0.0325938703421788	0.999998966800745
Sema6a	31.6571160157753	-0.0712185807005263	0.176887682578465	-0.402620350170141	0.687227536635086	0.999998966800745
Dtwd2	0.871418651951203	0.121077015726786	0.796025782146717	0.152101877153108	0.879106583681563	0.999998966800745
Dmxl1	3.12221621942516	-0.276376390350231	0.425841264438458	-0.649012703629552	0.51633016506088	0.999998966800745
Tnfaip8	5.76015039600846	0.228920677937224	0.349526419277359	0.654945278272567	0.512502986769126	0.999998966800745
Hsd17b4	0.811106232111533	-0.93647377848176	0.975699359740161	-0.959797471560453	0.337157155114082	0.999998966800745
Srfbp1	0.0611906973953109	-0.333473586166241	3.10352363070384	-0.107449990993178	0.91443199695386	0.999998966800745
Lox	0.169814138554744	0.124939014449448	3.09835601605837	0.0403242925609277	0.967834586863819	0.999998966800745
Sncaip	9.23133272506451	-0.166820667131283	0.351005390017278	-0.475265257673313	0.634597918875156	0.999998966800745
Snx2	3.33287021001387	-0.44258949224838	0.48209662289292	-0.918051426273287	0.358591943093906	0.999998966800745
Snx24	5.45160346555903	0.0325942060915409	0.357218106508757	0.091244551991213	0.927298275205279	0.999998966800745
Ppic	0.680185805626226	0.572754484385478	0.981951009070289	0.583282138411123	0.559703384642932	0.999998966800745
Cep120	1.72670129302683	-0.178273001360958	0.650222994286726	-0.274172096230644	0.783952370758935	0.999998966800745
Csnk1g3	2.97663938335217	-0.336641388921948	0.475580590619056	-0.707853506981322	0.4790362344387	0.999998966800745
Zfp608	7.02024282233022	-0.31379235640742	0.395189010923848	-0.794031078126022	0.427177339119244	0.999998966800745
Gramd3	1.27459871085708	0.449243752726758	0.63661980612116	0.705670399204104	0.480393133190524	0.999998966800745
Aldh7a1	0.054058811191217	-0.643760477120061	3.10654197453499	-0.207227355174051	0.835832304630567	0.999998966800745
Phax	0.216861644716942	-0.610087706110277	3.074695683017	-0.198422142874197	0.842714794343046	0.999998966800745
Lmnb1	0.248192344583633	-2.14653486631498	2.82040422366359	-0.761073483121763	0.446613177712778	0.999998966800745
Marchf3	13.9561192607275	-0.0854107465313881	0.211194096908981	-0.404418247391629	0.685905184073272	0.999998966800745
C330018D20Rik	0.305329063513549	0.519181436132065	2.99897510382945	0.173119621923207	0.862557401755436	0.999998966800745
Megf10	0.0774199014047405	-0.529475657655162	3.10558471083144	-0.170491455540882	0.864623653483505	0.999998966800745
Prrc1	1.38874601174731	-0.20090359398433	0.663758062762635	-0.302675937597122	0.762136837142946	0.999998966800745
Ctxn3	0.0146112580809394	-0.493684592751788	3.1099147078593	-0.158745380220287	0.873869483234778	0.999998966800745
Slc12a2	1.82846385791814	2.16799673607559	0.810432714986295	2.67511009363961	0.0074704713601465	0.999998966800745
Fbn2	0.0198833389472679	-0.354221057378851	3.10876391042585	-0.113942733377372	0.909283189801727	0.999998966800745
Slc27a6	0.0322013498473212	-0.418576521518277	3.11104834981277	-0.134545167561754	0.892971497200783	0.999998966800745
Isoc1	0.627087149322011	-0.339031891158055	1.13051681248403	-0.299891065231588	0.764260249766404	0.999998966800745
Gm4951	4.35446772403657	0.58181439916623	0.407630179677197	1.42730942941215	0.153490723852975	0.999998966800745
Gm4841	0.319647663043522	0.74512955482671	2.13655051366809	0.348753539904587	0.727274345722308	0.999998966800745
F830016B08Rik	0.252934585208911	-0.326546074596012	2.41621270624774	-0.135147900576652	0.892494938371873	0.999998966800745
Iigp1	5.33801566728496	0.0283835227716231	0.399529847278573	0.0710423087660648	0.943364083010278	0.999998966800745
Smim3	0.131888577347924	-0.86260097268253	3.10246346072288	-0.278037431738694	0.780983624772258	0.999998966800745
Dctn4	2.29733220983032	-1.06870329726764	0.592608255303205	-1.80338914907765	0.0713271205448595	0.999998966800745
Rbm22	0.669023061760922	-0.0821627245805732	1.27166478346512	-0.0646103640274527	0.948484232653375	0.999998966800745
Myoz3	0.0248362950293383	-0.994475775777967	3.1099572961938	-0.319771521298727	0.749141537688355	0.999998966800745
Synpo	1.09282646604907	0.310882479918747	0.908629834715475	0.342144257255316	0.73224233256684	0.999998966800745
Ndst1	1.27000969064053	1.73072965803434	0.793904716486611	2.1800218868753	0.0292558392080934	0.999998966800745
Rps14	2.7890005249217	0.34780147567705	0.442766065042536	0.785519720540546	0.432148912566873	0.999998966800745
Cd74	0.0394475531102776	-0.776939074485202	3.10765347087636	-0.250008272082571	0.802580951539588	0.999998966800745
Tcof1	0.157570396691272	-0.380894673913836	3.0938620650273	-0.123113010828579	0.902017608508528	0.999998966800745
Camk2a	0.0198833389472679	-0.354221057378851	3.10876391042585	-0.113942733377372	0.909283189801727	0.999998966800745
Pdgfrb	0.0704022046870084	-0.569064799503268	3.10659672808569	-0.183179488460329	0.854657187892438	0.999998966800745
Csf1r	0.483722188054686	-1.28651886260664	2.13990965783322	-0.601202418941981	0.547705173542677	0.999998966800745
Hmgxb3	0.750808155444189	-1.86655431430832	0.952860168074629	-1.95889635945211	0.0501249254799809	0.999998966800745
Slc26a2	0.124837625732222	-0.30529387913632	3.09839183196735	-0.0985330118632771	0.921509059814663	0.999998966800745
Csnk1a1	11.4644348680413	-0.189259849534055	0.3127886300688	-0.605072663582515	0.545130716838748	0.999998966800745
Grpel2	0.142230445856988	-0.396834872069032	3.0978764353278	-0.128098999541613	0.898070627776636	0.999998966800745
Afap1l1	15.2018821461424	-0.194235108449409	0.229079797088908	-0.847892790711808	0.396497679865138	0.999998966800745
Sh3tc2	2.31323146344827	0.311173200843329	0.500864420394579	0.621272320757357	0.534420462291899	0.999998966800745
Fbxo38	1.31059027296119	-1.22049237158181	0.69078518313863	-1.76681897842165	0.0772585492948501	0.999998966800745
Spink13	0.014483588158026	-0.906751281065015	3.10958565354182	-0.291598747258248	0.770593433371411	0.999998966800745
Apcdd1	8.0677569499511	-0.211161061849039	0.288397538742069	-0.732187461689444	0.464054156166749	0.999998966800745
Napg	0.366829643432189	-0.0548061578071462	1.57023323123898	-0.0349031957271099	0.972156932345711	0.999998966800745
Piezo2	0.104551948029534	-0.858238173814289	3.10582270756709	-0.276331991431211	0.782293086523105	0.999998966800745
