gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Micu3	20.3964455286279	-0.178840699545764	0.342735089034287	-0.521804464344975	0.601806481020173	0.999862054855225
Zdhhc2	0.22760962828308	-0.0857985271110221	2.36552637827349	-0.0362703742807735	0.971066772289181	0.999862054855225
Cnot7	14.2959429680309	-0.411658484583717	0.347236934689291	-1.18552620259729	0.235809460933076	0.999862054855225
Vps37a	16.2372116506942	0.183771137007684	0.258181722766148	0.711789878225182	0.476594901432346	0.999862054855225
Mtmr7	2.68086236432667	-0.679304298132779	0.988120824908217	-0.687470885147954	0.491786041759845	0.999862054855225
Adam25	0.579859582468016	0.618243488066462	1.4182145667536	0.435930854582652	0.662886898078952	0.999862054855225
Adam39	0.190121921160149	-0.753241294809319	2.9537464552464	-0.255012170550869	0.798713699192913	0.999862054855225
Slc7a2	107.643059879004	0.000552648374358785	0.161705566967689	0.00341762120328988	0.997273138115576	0.999862054855225
Pdgfrl	24.6806013348901	-0.0909453132799855	0.20975867965807	-0.433571156284148	0.664599884019978	0.999862054855225
Mtus1	32.4026168696036	-0.0654845861920059	0.190470434592336	-0.34380446672557	0.730993340823087	0.999862054855225
Pcm1	83.3222297478548	-0.16823504198053	0.112874668932272	-1.49045878558878	0.1361036455176	0.999862054855225
Asah1	5.46007563067423	-0.0244325552698368	0.491231558182837	-0.0497373486349649	0.960331693371056	0.999862054855225
