gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Acss3	0.0103299154670403	0.0110765936808603	3.08509776154921	0.00359035419198452	0.997135317977002	NA
Lin7a	0.0380241127493506	0.101461316105459	3.0869979006908	0.0328673097195028	0.973780401768726	NA
Ptprq	0.192983343193336	-0.0593954546885814	3.0768455156643	-0.0193040093778506	0.984598585504541	NA
Ppp1r12a	7.18284633966343	0.0625937662914666	0.352329859028765	0.177656717667963	0.85899257871529	0.990467554424196
Syt1	1.42930528951166	1.46677571714144	3.04272531891184	0.482059852075636	0.629763429085431	NA
Nav3	41.8431025676903	0.169342604662121	0.342424770247322	0.494539587599958	0.620925155446275	0.966026997937385
E2f7	0.0169231814803859	-0.0770989515103903	3.08867858032287	-0.0249617917518407	0.980085439870059	NA
Csrp2	0.0246218658547356	-0.581652528651294	3.08427054989088	-0.188586740119758	0.850416726180347	NA
Zdhhc17	0.448989783686692	0.362114220201926	1.49320034842705	0.242508797016676	0.808385941234895	NA
Osbpl8	3.72982907037007	0.867143383717971	0.516499287911808	1.67888592300641	0.0931742785346842	0.655521073543625
Bbs10	0.0978809709360527	-0.467136109195042	3.08074926801177	-0.151630680901377	0.879478233340154	NA
Nap1l1	0.0744857546138932	0.430799047394901	3.08133457681142	0.13980924065724	0.888810712020749	NA
Phlda1	0.0103432681623997	-0.0800930054577932	3.08738205305796	-0.0259420454227436	0.979303563922369	NA
Krr1	0.774231707534514	-0.80545040471848	1.16525490778111	-0.691222495043791	0.489425729406408	NA
Glipr1	0.0931946246703232	0.299260778316797	3.0750488528229	0.0973190321975127	0.922473042232166	NA
Caps2	0.0128062253882561	-0.456632935023618	3.08700414197235	-0.147921063277831	0.882405064978308	NA
Atxn7l3b	1.25694843082951	-0.801303357108433	0.840955618634158	-0.952848568168049	0.340666802168547	NA
Tbc1d15	0.976743934779996	0.00600073586186593	1.14069996769562	0.00526057336004691	0.995802689094196	NA
Rab21	0.976235795973067	0.648454482593534	0.974811397969743	0.665210197525472	0.505916058999261	NA
Tmem19	0.260145863337673	0.757583977776647	1.95966645375785	0.386588225931972	0.699061075868154	NA
Thap2	0.593612592820639	-1.54388712941643	1.2054619570697	-1.28074313781697	0.200283902446468	NA
Zfc3h1	3.52403978013298	0.918561315898813	0.467426242582587	1.96514708036855	0.0493972168356019	0.567216317457084
Ptprb	0.0731768595658631	-1.01500398523864	3.08275493123964	-0.329252246084472	0.741965035651931	NA
Cnot2	5.96055122300087	0.320945656517529	0.369161022327033	0.869392046035698	0.384632732136556	0.937528358568864
Rab3ip	1.74933603630808	-0.541494206590525	0.667109820040951	-0.811701747333423	0.416962791482255	0.940708736880697
Best3	0.0128062253882561	-0.456632935023618	3.08700414197235	-0.147921063277831	0.882405064978308	NA
Cct2	0.579567475176294	0.530347856111747	1.38477363298615	0.382985235621576	0.701730711284489	NA
Frs2	1.42894429746238	0.454249760584995	0.738569666982381	0.615039827510044	0.538528418509903	NA
Yeats4	0.689071390804008	-0.310970021552405	0.958653468679823	-0.324382096046287	0.745648772844319	NA
Lyz2	1.59425180253874	-0.343929154037991	0.821219994403388	-0.418802703760098	0.675360328689832	NA
Cpsf6	1.92487160139632	-0.327961408995374	0.607552225845317	-0.539807764738357	0.589329611669242	0.960035052973119
Cpm	0.0508303381376067	-0.0986598622769247	3.08405926045336	-0.0319902615173554	0.974479817107465	NA
Mdm2	1.14902168180906	-0.227436059219437	0.756422853938736	-0.300673172465856	0.763663727954062	NA
Slc35e3	0.136558716283651	0.762159002143807	3.07828119411676	0.247592391364523	0.804449798279276	NA
Nup107	0.275062503198927	-0.257750139349981	2.25714258615876	-0.114193113421613	0.909084710893296	NA
